setsize,orient_1,orient_2,position_1,position_2,contrast,test,testorient,correctresp,subject,resp,respRT,conf,confRT
1,98,,4,,0.8,1,NaN,5,9,NaN,0,1,1.24761986732483
2,98,82,2,3,0.8,4,NaN,5,9,5,1.09554195404053,3,0.463598012924194
2,104,94,2,3,0.8,3,94,3,9,3,1.91179418563843,1,0.383933067321777
2,104,12,1,2,0.8,2,12,4,9,4,1.91197395324707,2,0.416050910949707
2,82,348,1,3,0.8,1,82,2,9,3,1.68805909156799,3,0.480455875396729
1,78,,2,,0.5,4,NaN,5,9,5,1.75223207473755,2,1.20032501220703
1,86,,3,,0.8,4,NaN,5,9,5,1.17652416229248,3,0.57648491859436
2,96,346,1,3,0.5,1,96,3,9,3,1.38472199440002,3,1.99398899078369
1,356,,4,,0.5,2,NaN,5,9,5,0,3,0.625491142272949
1,14,,4,,0.5,1,NaN,5,9,5,0,3,0.633267164230347
2,96,354,1,2,0.5,2,354,1,9,5,0.577311992645264,2,0.569391965866089
1,86,,4,,0.8,4,86,2,9,2,0.769477128982544,2,0.537827014923096
1,82,,2,,0.8,2,82,2,9,2,1.0737509727478,3,0.506050825119019
2,10,78,1,2,0.5,4,NaN,5,9,5,0,3,0.665865182876587
1,98,,2,,0.5,4,NaN,5,9,5,0.914057016372681,3,0.858381032943726
1,14,,1,,0.5,2,NaN,5,9,5,1.09035897254944,3,0.746344089508057
2,346,348,3,4,0.5,4,348,1,9,4,2.43445611000061,1,1.24240112304688
1,14,,1,,0.5,1,14,4,9,4,1.33055114746094,3,0.42690896987915
2,80,94,1,3,0.8,4,NaN,5,9,5,0,3,0.7308349609375
2,78,78,1,2,0.5,4,NaN,5,9,5,1.09103584289551,3,0.8109450340271
2,78,8,3,4,0.5,4,8,4,9,4,1.82736396789551,3,0.443372011184692
1,14,,1,,0.8,1,14,4,9,4,1.10717010498047,3,0.507246971130371
2,10,96,3,4,0.8,3,10,4,9,4,1.97145199775696,2,0.459498882293701
2,10,356,1,3,0.8,1,10,4,9,4,1.84394001960754,2,0.427897930145264
1,86,,2,,0.5,2,86,2,9,2,2.16416597366333,2,1.1158812046051
2,6,352,1,3,0.5,2,NaN,5,9,5,0,3,0.540024995803833
1,356,,3,,0.8,3,356,1,9,1,1.71607685089111,3,0.492060899734497
1,98,,1,,0.5,4,NaN,5,9,5,1.33224487304688,3,0.812314987182617
2,350,350,2,3,0.5,2,350,1,9,1,0.788456916809082,3,0.652401924133301
1,94,,2,,0.5,2,94,3,9,3,2.21270084381104,3,0.58889102935791
2,346,76,2,4,0.8,3,NaN,5,9,5,1.10886192321777,3,0.621156930923462
2,10,98,2,4,0.5,4,98,3,9,3,0.804919958114624,3,0.63699197769165
